tool_,runnum_,time_amin,time_amax,lot_nunique,iongaugepressure_amin,iongaugepressure_amax,iongaugepressure_mean,iongaugepressure_std,etchbeamvoltage_amin,etchbeamvoltage_amax,etchbeamvoltage_mean,etchbeamvoltage_std,etchbeamcurrent_amin,etchbeamcurrent_amax,etchbeamcurrent_mean,etchbeamcurrent_std,etchsuppressorvoltage_amin,etchsuppressorvoltage_amax,etchsuppressorvoltage_mean,etchsuppressorvoltage_std,etchsuppressorcurrent_amin,etchsuppressorcurrent_amax,etchsuppressorcurrent_mean,etchsuppressorcurrent_std,flowcoolflowrate_amin,flowcoolflowrate_amax,flowcoolflowrate_mean,flowcoolflowrate_std,flowcoolpressure_amin,flowcoolpressure_amax,flowcoolpressure_mean,flowcoolpressure_std,etchgaschannel1readback_amin,etchgaschannel1readback_amax,etchgaschannel1readback_mean,etchgaschannel1readback_std,etchpbngasreadback_amin,etchpbngasreadback_amax,etchpbngasreadback_mean,etchpbngasreadback_std,fixturetiltangle_amin,fixturetiltangle_amax,fixturetiltangle_mean,fixturetiltangle_std,rotationspeed_amin,rotationspeed_amax,rotationspeed_mean,rotationspeed_std,actualrotationangle_amin,actualrotationangle_amax,actualrotationangle_mean,actualrotationangle_std,fixtureshutterposition_amin,fixtureshutterposition_amax,fixtureshutterposition_mean,fixtureshutterposition_std,etchsourceusage_amin,etchsourceusage_amax,etchsourceusage_mean,etchsourceusage_std,etchauxsourcetimer_amin,etchauxsourcetimer_amax,etchauxsourcetimer_mean,etchauxsourcetimer_std,etchaux2sourcetimer_amin,etchaux2sourcetimer_amax,etchaux2sourcetimer_mean,etchaux2sourcetimer_std,actualstepduration_amin,actualstepduration_amax,actualstepduration_mean,actualstepduration_std,TTF_FlowCool Pressure Dropped Below Limit_mean,TTF_Flowcool Pressure Too High Check Flowcool Pump_mean,TTF_Flowcool leak_mean
04M02,10554217,3997500,4008808,4,-1.3392838801314395,1.0150152000310506,0.21693330427531737,0.4437254705245726,-1.04014013917703,1.4186423931447878,-0.16121992480707692,0.9432787624117739,-1.0329152436584212,1.3619898728801283,-0.09991494048471182,1.0233992473323985,-1.017650521124008,1.5081166271842092,-0.16904744354036583,0.9355745734864243,-1.1320805597503885,2.1313640900145803,0.0629619617657141,1.085186876197407,-3.482540749997722,0.51956062409412,0.02672564228130752,0.9056386681922719,-4.2302561083490415,0.4432023438882884,0.04133715746436107,0.8683113906489742,-1.8885512011446528,1.5153193176777042,0.13264033665393277,0.9499238807948639,-3.826417547442096,0.3532254476623733,0.03991158904237206,0.9377589450619307,-1.3868090846870915,1.8663104231978067,-0.1857116466799102,0.7221731192012874,-0.0032242731554040136,-0.0032242731554040136,-0.0032242731554041246,0.0,-0.07072079689625611,-0.07072079689625611,-0.07072079689625892,0.0,0,3,0.8859109018471568,0.39428063925765555,-1.6293222647147207,-1.6198517984652347,-1.62450440743771,0.002787049239337049,-1.6219743415783388,-1.6125482119458123,-1.6171778030533432,0.0027734503689541045,-1.3492855538961126,-1.3427203079683196,-1.3459447919666272,0.0019316924814916819,-0.913557098441596,4.779943347735083,0.04504740727541533,1.239794538538946,24321024.69032959,,19843694.69032959
04M02,10555140,4010816,4022524,4,-1.3354827310373003,1.0417562334831676,0.14959000667566597,0.5109785063562362,-1.04014013917703,1.4184786754481842,-0.19118681519225936,0.9403159894861493,-1.0329875615886963,1.3606859306590515,-0.13180055444409838,1.019553637528531,-1.017650521124008,1.5080717853430865,-0.1977759361235516,0.9322550456391638,-1.1320805597503885,5.607575973674202,-0.03297314299670308,1.0157256884525343,-3.482540749997722,0.5680518036407616,-0.08990692580918988,1.0877143321579095,-4.2302561083490415,0.4491464841215338,-0.09822825089615497,1.1515150305931705,-1.8885512011446528,1.5153193176777042,0.06773530609947517,0.9986798896728756,-3.826417547442096,0.6957953503975114,-0.07736422709469074,1.109511892465381,-1.3868090846870915,1.8663104231978067,-0.11569328676171375,0.8023964089121706,-0.0032242731554040136,-0.0032242731554040136,-0.003224273155404104,0.0,-0.07072079689625611,-0.07072079689625611,-0.07072079689625922,0.0,0,3,0.8552953512757777,0.42066060079213724,-1.6198517984652347,-1.6103720127252454,-1.6150022750308877,0.002738019741562311,-1.6125482119458123,-1.6031202275061962,-1.6077251190134638,0.002724223262594709,-1.3427203079683196,-1.3361537701778885,-1.339361051044443,0.0018974060805879525,-0.913557098441596,4.779943347735083,0.012083520712775632,1.240496712369373,24307508.526389375,,19830178.526389375
04M02,10556349,4028696,4035220,2,-1.3389162476279577,0.5387644781974259,0.2201482600109789,0.44665156923684685,-1.04014013917703,1.4180342988431167,0.2639910578510575,0.834458948584293,-1.0333491820661305,1.362205655280779,0.43770396471314355,0.951398069027018,-1.017650521124008,1.5078027342963503,0.24836511634235336,0.8169277935643859,-1.1320805597503885,1.929121076454412,0.5235735755584954,1.007932040677543,-3.482540749997722,0.5183213606432163,-0.18006722995769306,0.8747233446349769,-4.2302561083490415,0.42835823412548224,-0.052437479790690585,0.8590485560634914,-1.8885512011446528,1.5065198620472853,0.45298892589757583,1.0361185676486655,-3.826417547442096,0.35597699233568064,0.054034647178778,0.9201904659796611,-1.3868090846870915,1.8663104231978067,-0.13149559839395542,0.8062352134765325,-0.0032242731554040136,-0.0032242731554040136,-0.0032242731554040743,0.0,-0.07072079689625611,-0.07072079689625611,-0.07072079689625436,0.0,0,3,0.8838509316770187,0.4370078243554911,-1.6103720127252454,-1.6048157324871588,-1.6075169514996723,0.0016959521850031622,-1.6031202275061962,-1.5975984667985947,-1.6002809878891366,0.001686773064688488,-1.3361537701778885,-1.3323078951036973,-1.3341762558575228,0.0011748278907428814,-0.913557098441596,0.8794237050505074,-0.11472035967925148,0.5992301564576609,24292206.926708076,,19814876.926708076
04M02,10557015,4037956,4044556,2,-1.3367315648675904,1.0283455860139672,0.19525543509080862,0.4599865664179461,-1.04014013917703,1.4186423931447878,0.3116975310887444,0.8819677510736109,-1.0324813360767695,1.3619898728801283,0.39674064103013823,0.9312647791220456,-1.017650521124008,1.508026943501963,0.30685383420542284,0.8757975052038759,-1.1320805597503885,1.9051629983988445,0.4584080356504408,0.9560104572455786,-3.482540749997722,0.5264765136749678,-0.11983210762842633,0.9196387013134689,-4.2302561083490415,0.4571044860731477,-0.030773204654698214,0.9241654167470115,-1.8885512011446528,1.5083882396126482,0.2526989970664232,1.0924849612906087,-3.826417547442096,0.3270831823575971,0.03606462165732954,0.941556981375117,-1.3868090846870915,1.8663104231978067,-0.1638438381378584,0.8465174488991448,-0.0032242731554040136,-0.0032242731554040136,-0.0032242731554040782,0.0,-0.07072079689625611,-0.07072079689625611,-0.07072079689625435,0.0,0,3,0.8845917740945365,0.4323406763180205,-1.6048157324871588,-1.5992259020832602,-1.6019208195525658,0.0017065584572991052,-1.5975984667985947,-1.5920340455279185,-1.5947147655371077,0.001697870200054053,-1.3323078951036973,-1.3284323071888255,-1.3302994134996926,0.0011825569827050768,-0.913557098441596,0.8794237050505074,-0.12218392069445183,0.6002673603917421,24282907.84407612,,19805577.84407612
04M02,10558223,4055744,4062324,2,-1.3414420766013333,0.9624264783654632,0.2139174800696537,0.4450705933131702,-1.039163324556717,1.4186423931447878,0.32601954974545805,0.8779216319012851,-1.0330598795189718,1.3609047956654263,0.4084924635415608,0.9246879648534944,-1.017650521124008,1.508026943501963,0.3218727741678604,0.8712992732902967,-1.1320805597503885,1.94655568558206,0.516092420201167,0.9990336365963133,-3.482540749997722,0.51956062409412,-0.09029854991322364,0.8690748664004123,-4.2302561083490415,0.4660044556027068,0.007246748072226339,0.8429913005908986,-1.8885512011446528,1.5065198620472853,0.2677820259715274,1.0786832110260485,-3.541629564664744,0.7308762495280043,0.06932061545256593,0.8909559137682326,-1.3868090846870915,1.8663104231978067,-0.18363621614199785,0.8288771944993367,-0.0032242731554040136,-0.0032242731554040136,-0.003224273155404077,0.0,-0.07072079689625611,-0.07072079689625611,-0.07072079689625435,0.0,0,3,0.8958076448828607,0.432623584583432,-1.5992259020832602,-1.5936099771059522,-1.5963667881173176,0.0017124871974033853,-1.5920340455279185,-1.5864510761863393,-1.5891911637181149,0.0017036080620185584,-1.3284323071888255,-1.3245438006475707,-1.3264522561018361,0.001186553371081514,-0.913557098441596,0.8794237050505074,-0.1104140240099886,0.5941477465527132,24265134.175092477,,19787804.175092477
04M02,10559156,4069748,4113308,9,-1.3433176479506104,1.2668513165831712,-0.3036292204144853,0.8110301929989948,-1.04014013917703,1.4186891696295316,-0.5089191878639555,0.9392367327326674,-1.037615967695825,1.361626125404745,-0.5909460352813961,0.7993315036089821,-1.017650521124008,1.5079821016608403,-0.4935654060081249,0.9555382901253671,-1.1320805597503885,1.9058826693481876,-0.5468920460343766,0.8553776071432357,-3.482540749997722,0.8960168794863089,-1.0033171387579594,1.87445035446487,-4.2302561083490415,0.4501534149807175,0.12846876875537036,0.7012844883249274,-1.8885512011446528,1.5065198620472853,-0.7984030172165326,0.9706809466580326,-3.826417547442096,0.4449436034392903,-1.1120811807294209,1.8028290910131797,-1.3868090846870915,1.8663104231978067,-0.1746412934260073,0.47310024808240925,-0.0032242731554040136,-0.0032242731554040136,-0.0032242731554036784,0.0,-0.07072079689625611,11.664433692968785,3.8858715814717213,5.547924859681837,0,3,0.6001678791270285,0.5167576746791991,-1.5936099771059522,-1.5690493918334711,-1.5792486997806716,0.006448275407058564,-1.5864510761863393,-1.5620214120009788,-1.5721658280481685,0.006414256085077691,-1.3245438006475707,-1.307528677838645,-1.3145942061881708,0.0044674930521924755,-0.913557098441596,4.779943347735083,0.32244651120481704,1.238412766446698,24232504.427345645,,19755174.427345645
04M02,10562163,4114684,4126496,3,-1.3395809523195878,1.1377489710795166,0.22229585416601821,0.3882081467140746,-1.04014013917703,1.4186423931447878,-0.005588482494390548,1.0220339903333573,-1.0330598795189718,1.3641569447038084,-0.038249635419106254,0.9910827851281312,-1.017650521124008,1.5082511527075777,-0.0013206822112999813,1.0322161269522914,-1.1320805597503885,1.8703015185408545,0.0690272192942253,0.9811026603314453,-3.482540749997722,0.5768865527584928,0.13955279211948093,0.7992023320731585,-4.2302561083490415,0.4590858661508964,0.15482080227232067,0.7558142128091051,-1.8885512011446528,1.5030603500391615,-0.029700413525226503,0.9536662429785395,-3.826417547442096,0.3821140758237465,0.1113268938667394,0.8026474020921369,-1.3868090846870915,1.8663104231978067,-0.26574323318491044,0.6808010271394481,-0.0032242731554040136,-0.0032242731554040136,-0.0032242731554040943,0.0,-0.07072079689625611,-0.07072079689625611,-0.07072079689625936,0.0,0,3,0.9185006877579092,0.3556437996246091,-1.5690493918334711,-1.5588184551589128,-1.5639201987197042,0.0029625020068885957,-1.5620214120009788,-1.5518403758827308,-1.5569150432503087,0.002948393267392051,-1.307528677838645,-1.300437643817068,-1.3039721195781977,0.0020535375881753715,-0.913557098441596,4.779943347735083,0.5346851887652825,1.2222137828952038,24203554.328748282,,19726224.328748282
04M02,10562944,4127216,4150176,7,-1.336805963775746,1.194322850020625,0.22569005899067726,0.41353756481479514,-1.04014013917703,1.4185722284176718,-0.25201490554715106,1.0100228990403863,-1.0331321974492471,1.3617710078737533,-0.30562634268202593,0.9535852252006544,-1.017650521124008,1.5082063108664543,-0.24709584451213193,1.024542125371848,-1.1320805597503885,1.9058826693481876,-0.20020757626210967,0.9233998580137561,-3.482540749997722,0.5358309539172711,0.18816709872452286,0.849353339363387,-4.2302561083490415,0.4590858661508964,0.1739083706404659,0.8346058057700323,-1.8885512011446528,1.5099914281042175,-0.14295906464891553,0.8764803295824417,-3.826417547442096,0.4671839607610142,0.06482092000138846,0.8863472266907563,-1.5603087917742864,1.8663104231978067,-0.20732150565063157,0.6315475049634158,-0.0032242731554040136,-0.0032242731554040136,-0.0032242731554038197,0.0,-0.07223898435647381,-0.07072079689625611,-0.07072513225219908,8.102011653057446e-05,0,3,0.9089773335713011,0.3662820232417191,-1.5588184551589128,-1.5393798618670629,-1.549072335911558,0.0055842966105908885,-1.5518403758827308,-1.5325021571600397,-1.5421443743013783,0.005554215015548546,-1.300437643817068,-1.28696868395025,-1.2936844336046402,0.0038684793159552747,-0.913557098441596,4.779943347735083,-0.00465616673446437,1.6369357039994636,24185451.67874353,,19708121.67874353
04M02,10564672,4150756,4162748,3,-1.3390401643835217,1.0687973751013915,0.26506012324096323,0.39766002035198844,-1.04014013917703,1.4186423931447878,-0.03684870200480543,0.9759980147100835,-1.0336384537872316,1.3719682676073728,0.007980676258832616,1.026120150677595,-1.017650521124008,1.5082511527075777,-0.041904382523631656,0.977376783421212,-1.1320805597503885,1.8928125163004303,0.12298533946432637,1.0136505891851852,-3.482540749997722,0.6757877713886588,0.08259426339194806,0.8003277568761988,-4.2302561083490415,0.4451837239660365,0.12117325339499813,0.7449440434173197,-1.8885512011446528,1.5099914281042175,0.12846132365498145,0.9702430549910294,-3.826417547442096,0.5632600243915121,0.11102123969862247,0.7982463355189829,-1.5603087917742864,1.8663104231978067,-0.26048673172331227,0.7089978949155246,-0.0032242731554040136,-0.0032242731554040136,-0.003224273155404086,0.0,-0.07223898435647381,-0.07072079689625611,-0.07146111263846773,0.0007589900451655416,0,3,0.9166384276516435,0.374389017839396,-1.5393798618670629,-1.5289904938539485,-1.5341693659916262,0.0030072089616619106,-1.5325021571600397,-1.522161607632032,-1.5273154044054982,0.0029929906001222037,-1.28696868395025,-1.2797665497417798,-1.283356139143349,0.002084600483530278,-0.913557098441596,4.779943347735083,-0.2050116587309707,1.114666126007797,24167392.801762115,,19690062.801762115
04M02,10565573,4163936,4185936,7,-1.3391627201834484,1.1377489710795166,0.20017828310572466,0.40250766505179086,-1.04014013917703,1.4188061108413912,-0.29027756758302886,1.0088801478444893,-1.0330598795189718,1.3622765552124216,-0.3674283050523204,0.9188430255261774,-1.017650521124008,1.5082063108664543,-0.28431287673021494,1.0252502779456234,-1.1320805597503885,1.7889709628677206,-0.2723348750541875,0.8757305106689016,-3.482540749997722,0.51956062409412,0.21830212048717604,0.8390021337914186,-4.2302561083490415,0.4709741466173884,0.1930106419200091,0.8251169254961234,-1.8885512011446528,1.5169225061692742,-0.18691574100052533,0.8310136503437241,-3.826417547442096,0.4756717765329118,0.06437821470712334,0.884175942868922,-1.3868090846870915,1.8663104231978067,-0.21901637676281427,0.6165190059477859,-0.0032242731554040136,-0.0032242731554040136,-0.0032242731554038328,0.0,-0.07072079689625611,-0.07072079689625611,-0.07072079689625395,0.0,0,3,0.9066343645173314,0.3454467012656487,-1.5289904938539485,-1.5103906547073982,-1.5196762852057315,0.005338833052750256,-1.522161607632032,-1.5036580520999423,-1.5128964445603965,0.005312732319464766,-1.2797665497417798,-1.2668789280621926,-1.2733134161124182,0.0037002879851650034,-0.913557098441596,4.779943347735083,0.9512550197403883,1.7295924911836011,24149211.37122624,,19671881.37122624
