tool_,runnum_,time_amin,time_amax,lot_nunique,iongaugepressure_amin,iongaugepressure_amax,iongaugepressure_mean,iongaugepressure_std,etchbeamvoltage_amin,etchbeamvoltage_amax,etchbeamvoltage_mean,etchbeamvoltage_std,etchbeamcurrent_amin,etchbeamcurrent_amax,etchbeamcurrent_mean,etchbeamcurrent_std,etchsuppressorvoltage_amin,etchsuppressorvoltage_amax,etchsuppressorvoltage_mean,etchsuppressorvoltage_std,etchsuppressorcurrent_amin,etchsuppressorcurrent_amax,etchsuppressorcurrent_mean,etchsuppressorcurrent_std,flowcoolflowrate_amin,flowcoolflowrate_amax,flowcoolflowrate_mean,flowcoolflowrate_std,flowcoolpressure_amin,flowcoolpressure_amax,flowcoolpressure_mean,flowcoolpressure_std,etchgaschannel1readback_amin,etchgaschannel1readback_amax,etchgaschannel1readback_mean,etchgaschannel1readback_std,etchpbngasreadback_amin,etchpbngasreadback_amax,etchpbngasreadback_mean,etchpbngasreadback_std,fixturetiltangle_amin,fixturetiltangle_amax,fixturetiltangle_mean,fixturetiltangle_std,rotationspeed_amin,rotationspeed_amax,rotationspeed_mean,rotationspeed_std,actualrotationangle_amin,actualrotationangle_amax,actualrotationangle_mean,actualrotationangle_std,fixtureshutterposition_amin,fixtureshutterposition_amax,fixtureshutterposition_mean,fixtureshutterposition_std,etchsourceusage_amin,etchsourceusage_amax,etchsourceusage_mean,etchsourceusage_std,etchauxsourcetimer_amin,etchauxsourcetimer_amax,etchauxsourcetimer_mean,etchauxsourcetimer_std,etchaux2sourcetimer_amin,etchaux2sourcetimer_amax,etchaux2sourcetimer_mean,etchaux2sourcetimer_std,actualstepduration_amin,actualstepduration_amax,actualstepduration_mean,actualstepduration_std,TTF_FlowCool Pressure Dropped Below Limit_mean,TTF_Flowcool Pressure Too High Check Flowcool Pump_mean,TTF_Flowcool leak_mean
10M02,10511669,3283510,3287722,5,-1.559628412331081,0.7472300102563422,-0.013513461235582072,0.9439919604734587,-1.2926653686532532,0.9387721576014948,0.22168607752229222,1.0366935162796933,-1.3319773640243182,1.553008336707446,0.16208362685591857,1.045678111078895,-1.3536382209585816,0.4181795960193277,-0.15328324261316156,0.8250406000695918,-1.3368876108348084,1.4227118722979115,0.3274520344381415,1.1671283119082874,-1.84320106788976,0.5420858744983257,0.06166780152343907,0.9513261505111246,-2.2032622303439124,0.4871622444151601,-0.023545492466171478,0.9900735702734313,-1.602551373883058,0.7589587271835929,0.11395172131253394,1.0262154117421558,-1.557951009263205,0.6955673455224657,0.027994427321007882,0.9849232789913321,-1.1956891368927176,1.7682528622151397,0.2341878314620433,0.8901420456437532,-0.03912913411272172,-0.03912913411272172,-0.03912913411272082,0.0,-0.191919306472326,-0.191919306472326,-0.19191930647232816,0.0,0,3,0.6119235095613048,0.6323786167031145,0.1188482422306787,0.12184881342747332,0.1203315332723619,0.0008810341891789252,-1.026052122684063,-1.024207596191577,-1.0251402601152708,0.0005414825800725475,-0.5347376905950008,-0.5299257714195117,-0.5323585380891833,0.0014125861873044005,-0.8596287622591657,-0.02260987921016049,-0.6996184624921274,0.30029061075744673,24039447.44656918,,
10M02,10511884,3288538,3294778,8,-1.5595252042743453,0.7029931302563297,-0.08284736018050774,0.9793465821779541,-1.2926653686532532,0.939377720174768,0.13734671583863503,1.0643342971028977,-1.3321846247032654,1.3923821203540776,0.0722970192212705,1.0687463362720135,-1.3535867541858777,0.41828264549539657,-0.22107269256354042,0.8473457144773391,-1.3368876108348084,2.8444423764001083,0.20547359497998946,1.1762175427161776,-1.84320106788976,0.542836251692466,0.0038165296815586584,0.9951066415693357,-2.2039590405830847,0.4864772391009026,-0.08505639212139832,1.0289827529694018,-1.602551373883058,2.301289369765256,0.037462234656693585,1.0627784148597224,-1.5581141541417158,0.667180473454944,-0.058748188259540486,1.0213629126021841,-1.0104427619484766,1.7682528622151397,0.16861557199325988,0.9892161871104778,-0.03912913411272172,-0.03912913411272172,-0.03912913411272058,0.0,-0.191919306472326,-0.191919306472326,-0.19191930647232835,0.0,0,3,0.5634796238244514,0.6409907469095799,0.12184881342747332,0.12592225607613586,0.12395228872079776,0.0011641129938605949,-1.024207596191577,-1.021701594823385,-1.0229143619232224,0.000716114410128824,-0.5299257714195117,-0.52338822582907,-0.5265515664753154,0.001868170426583306,-0.8449442204512885,-0.06666350463379235,-0.5280220402006114,0.2214697595511409,24033460.48902821,,
10M02,10512340,3295966,3299574,4,-1.5594467976224315,1.1653044662836651,0.0355159230277215,0.9512425027531893,-1.2926653686532532,0.9388486497160132,0.2524081890980722,1.0246318795299063,-1.3322537106146348,1.0663619941048332,0.19834969706846992,1.0353364891515338,-1.3535867541858777,0.4182311207573623,-0.12901772019959906,0.8156459385291024,-1.3368876108348084,1.7363114135155782,0.29051584874444614,1.1042047207072698,-1.84320106788976,0.5415230916027204,0.07743831358017383,0.9418091291402055,-2.2032622303439124,0.4878700832398928,-0.0039456723553720485,0.9712794772682907,-1.602551373883058,0.7780567402439188,0.13912495303507327,1.0135351470948526,-1.5581141541417158,0.6976882037803842,0.047926087553577225,0.9749781544930063,-1.0104427619484766,1.7682528622151397,0.07647445779362391,0.9717883608807376,-0.03912913411272172,-0.03912913411272172,-0.03912913411272096,0.0,-0.191919306472326,-0.191919306472326,-0.19191930647232805,0.0,0,3,0.6226912928759895,0.623292605505089,0.12592225607613586,0.12853629621867782,0.12721383098781547,0.0007721968461185455,-1.021701594823385,-1.0200958075389122,-1.0209085893007108,0.00047496469782512416,-0.52338822582907,-0.5191991189458742,-0.5213188086616104,0.0012390308501794775,-0.7127833441803929,-0.06666350463379235,-0.4396082465116851,0.26170664049479475,24027291.218997363,,
10M02,10512797,3302218,3307918,6,-1.5594132970593964,0.9685704289791645,0.05059619538273606,0.9322035109757542,-1.2926653686532532,0.9392247359457304,0.28299868866735306,1.0114354329714714,-1.3320464499356877,1.7528656916483942,0.22936782379090812,1.0248819512632392,-1.3535867541858777,0.4181795960193277,-0.10401812380912125,0.8041170435650234,-1.3368876108348084,1.3794177780697925,0.3296040881368307,1.0922407257271314,-1.84320106788976,0.5418982801997908,0.08919050019521352,0.9336445044815637,-2.2032622303439124,0.4906557715178732,0.010003760125670428,0.9639923484801494,-1.602551373883058,0.8614118725442055,0.16773721708100875,0.9978646186244695,-1.5581141541417158,1.3551487334658003,0.0767657929239974,0.9624335304888709,-1.2883123243648378,1.7682528622151397,0.19329485252144035,0.9280972568264582,-0.03912913411272172,-0.03912913411272172,-0.0391291341127206,0.0,-0.191919306472326,-0.191919306472326,-0.19191930647232833,0.0,0,3,0.632569558101473,0.5989505780212645,0.12853629621867782,0.13282530426298128,0.13059513898013336,0.0012711211023004989,-1.0200958075389122,-1.0174544699317825,-1.0188269621690897,0.0007828840280106869,-0.5191991189458742,-0.5123085141578905,-0.5158887060843856,0.0020424073186047563,-0.7519421223347323,0.26618610967809275,-0.5355033520000712,0.3320238239124462,24019954.386252046,,
10M02,10513223,3309170,3316442,7,-1.5593947274881297,0.9887637093822429,0.01279510384354261,0.9542941691070617,-1.2926653686532532,0.93915143100265,0.2521257327273075,1.0248229973131286,-1.3321155387918957,1.3590818865191912,0.2015205074228153,1.0371909683732043,-1.3535352841928774,0.4183341702334312,-0.12936778300901358,0.8161139517442181,-1.3368876108348084,1.2471912299145542,0.2818846340505481,1.0962900446747117,-1.84320106788976,0.5430238459910008,0.04211090262728356,0.9678430400071641,-2.2032622303439124,0.4948343039348438,-0.042029181505473925,1.0152874796892986,-1.602551373883058,2.3278382148693724,0.13195755577374177,1.018871958124339,-1.5581141541417158,0.7112290680424775,0.03473998980207175,0.9831613376494062,-1.2883123243648378,1.7682528622151397,0.17276228491573034,0.9717521390655586,-0.03912913411272172,-0.03912913411272172,-0.039129134112720496,0.0,-0.191919306472326,-0.191919306472326,-0.19191930647232555,0.0,0,3,0.6192722371967655,0.5932235981209908,0.13282530426298128,0.13792206310014604,0.13535725597818551,0.0015323376877354302,-1.0174544699317825,-1.0143234888534405,-1.015898365503247,0.000940919241073858,-0.5123085141578905,-0.5041405491271139,-0.5082486755495844,0.0024546194420876836,-0.7176781914496853,0.26618610967809275,-0.4287931453671702,0.3398130686873904,24012230.11051213,,
10M02,10513929,3319854,3327994,6,-1.5592288807002541,0.6746088669082932,0.06835652409113602,0.7531246990967766,-1.2926653686532532,0.9389984467736124,-0.11445318251664352,0.8021913296459254,-1.3319773640243182,1.809730523214689,-0.010299243032940927,0.793389405629749,-1.3535352841928774,1.3837886100407144,0.5376566550552523,1.0228700050380404,-1.3368876108348084,1.261622594657261,0.12992656613340342,0.8348648117167168,-1.84320106788976,0.542836251692466,0.23723645342123031,0.7935204445939614,-2.2032622303439124,0.4920486156568634,0.16681437336342833,0.8230783354813751,-1.602551373883058,0.7537448266563355,0.10549612613109423,0.7816629787935153,-1.5581141541417158,0.7086187809558091,0.2637459179111317,0.8353208123820729,-1.1586398619038694,1.7682528622151397,-0.34169929042878877,0.8880719779335177,-0.03912913411272172,-0.03912913411272172,-0.03912913411272115,0.0,-0.191919306472326,-0.191919306472326,-0.19191930647232083,0.0,0,3,0.7727272727272727,0.48352689329341625,0.13792206310014604,0.14520668681490753,0.14156057689667786,0.0021773535908250824,-1.0143234888534405,-1.0098452279133152,-1.0120858798480399,0.0013373059283119217,-0.5041405491271139,-0.4924578599500199,-0.49830265444445837,0.003488747463867056,-0.7127833441803929,2.5716591735148264,0.661293570555882,0.800929393504154,24001127.546549834,,
10M02,10514590,3329616,3341316,12,-1.5593120832562632,0.7387659945465526,0.05210559406037919,0.9361606336029829,-1.2926653686532532,0.9393012280602492,0.23188043180037637,1.0069057654704505,-1.3321155387918957,1.4827474347737208,0.19478876651962157,1.0140137128580269,-1.3536382209585816,1.383479461612508,-0.05905977325381561,0.8529757314477963,-1.3368876108348084,1.2452376753554897,0.2730749010847893,1.0639329367405301,-1.84320106788976,0.5422734687968607,0.09491827582848066,0.9285764553334561,-2.2032622303439124,0.4920486156568634,0.012917157340718468,0.9661827041948219,-1.602551373883058,0.7683857957175539,0.14296796055406336,0.9899658856001781,-1.5581141541417158,0.6916519148924626,0.07382232162666172,0.9628928774622411,-1.1956891368927176,1.7682528622151397,-0.06729774876805812,0.990929690812314,-0.03912913411272172,-0.03912913411272172,-0.03912913411272264,0.0,-0.191919306472326,-0.191919306472326,-0.1919193064723157,0.0,0,3,0.6393106278210915,0.5607415194762262,0.14520668681490753,0.15378470290351445,0.14953682552445974,0.002632490409482511,-1.0098452279133152,-1.0045808002818335,-1.007187170219054,0.0016162576174867437,-0.4924578599500199,-0.4787242538613613,-0.48552310424607964,0.004216152653047327,-0.8253648313741188,1.6856918177728968,0.5715687414673839,1.1524945192726697,23989671.321296677,,
10M02,10515250,3342332,3348908,4,-1.5592895162624354,0.685602614765709,0.29986129328342004,0.7214976299852602,-1.2926653686532532,0.939377720174768,0.5983141926641716,0.7980880512259919,-1.3321155387918957,1.672795532648521,0.5766667763560962,0.8203829587222368,-1.3535352841928774,0.41838569497146544,0.14644753984214887,0.6363952383342167,-1.3368876108348084,1.210522595191006,0.6958719537197798,0.8751557020078135,-1.84320106788976,0.5430238459910008,0.31017577158070314,0.7047185557839193,-2.202565397271228,0.4927564544815961,0.24239489297561964,0.7333385956695024,-1.602551373883058,0.7606910876813591,0.44732422182617176,0.7763392422901427,-1.5581141541417158,0.6753376206007837,0.3516074847689319,0.7526406186443685,-1.1956891368927176,1.7682528622151397,-0.26739222061475865,0.7898891999198024,-0.03912913411272172,-0.03912913411272172,-0.03912913411272048,0.0,-0.191919306472326,-0.191919306472326,-0.19191930647232486,0.0,0,3,0.8157377049180328,0.46478503418950606,0.15378470290351445,0.1601921984567026,0.1567443771975489,0.0019503325919485901,-1.0045808002818335,-1.0006484461931533,-1.0027655008329965,0.0011966656738200885,-0.4787242538613613,-0.4684657023462627,-0.4739880268319782,0.0031217599024825015,-0.8498390677205808,6.487536988948769,0.3310420335622263,2.5191439909384776,23979310.721311476,,
10M02,10516874,3372336,3376988,5,-1.5594913236942785,0.746165739683222,0.06944458625809773,0.9347811651707213,-1.2926653686532532,0.9390749388881316,0.2888782904999913,1.008787565764489,-1.3321155387918957,2.0239086278142024,0.2381206906590145,1.022728072728113,-1.3535352841928774,0.4180765465432592,-0.09978625597564258,0.8028632300193701,-1.3368876108348084,1.4012643371388205,0.4075254175049481,1.1378795219278812,-1.84320106788976,0.7902763110245654,0.10200331517680443,0.9236734336290184,-2.2032622303439124,0.489262927378883,0.022178964759026868,0.9533065375747107,-1.602551373883058,0.7530047891621441,0.1696825234228924,0.9968684915728043,-1.5581141541417158,0.6808844806599548,0.07980600645865575,0.9581886273443903,-1.1956891368927176,1.7682528622151397,-0.06295007573167496,1.033239637225454,-0.03912913411272172,-0.03912913411272172,-0.03912913411272073,0.0,-0.191919306472326,-0.191919306472326,-0.19191930647232824,0.0,0,3,0.6367265469061876,0.5739677900804218,0.1601921984567026,0.16372548873467874,0.1618779676254499,0.0010311969279865726,-1.0006484461931533,-0.9984769838425596,-0.9996111445639003,0.0006343530057826854,-0.4684657023462627,-0.462796920399211,-0.46575851134310936,0.0016549550935713124,-0.5708327733709124,1.0934152981885132,0.02556186622146904,0.4802254434553783,23950356.518962074,,
10M02,10517452,3382600,3390600,6,-1.5595839921290815,0.6974377493065868,0.20772212828193717,0.7902392699197579,-1.2926653686532532,0.9392247359457304,0.4370227279383295,0.8897268242661923,-1.3319773640243182,1.0444641749682737,0.42294955219024977,0.8992631673642081,-1.353689690951582,1.3835309863505425,0.13095024248665663,0.7555493249927885,-1.3368876108348084,1.3248096933953448,0.5617591432080455,0.9650457633601982,-1.84320106788976,0.5415230916027204,0.2504155819826693,0.7790453339170545,-2.2039590405830847,0.4899707662036157,0.17939705930814404,0.807529072120031,-1.602551373883058,0.7557294726634853,0.33758054994824727,0.8496511435782675,-1.5581141541417158,0.6613073275099398,0.27332317607628975,0.8262773517826335,-1.1956891368927176,1.7682528622151397,-0.19275207521601054,0.8481963444278497,-0.03912913411272172,-0.03912913411272172,-0.03912913411272105,0.0,-0.191919306472326,-0.191919306472326,-0.19191930647232114,0.0,0,3,0.7741935483870968,0.5017069253846745,0.16372548873467874,0.17093330179122335,0.16741661032157,0.0022697606448469536,-0.9984769838425596,-0.9940504243869724,-0.9962105411997969,0.0013935091969984827,-0.462796920399211,-0.4512530747267683,-0.4568878418905455,0.003635195212512496,-0.8498390677205808,6.487536988948769,0.3567326170065939,2.326321072622916,23938514.880978864,,
